date,score,scoreText,title,text,replyDate,replyText,version,thumbsUp,criterias/0/criteria,criterias/0/rating,criterias/1/criteria,criterias/1/rating,criterias/2/criteria,criterias/2/rating
2022-07-09T11:08:40.860Z,5,5,,Aplicativo muito bom. E tem me ajudado a manter em controle os ciclos da TPM. Recomendo super!!,,,1.744.264.GP,1,,,,,,
2022-08-15T08:24:38.889Z,5,5,,"Estou adorando a App é simples e fácil de utilizar, assim mesmo que eu me esqueça a App tem tudo apontado e controla o meu ciclo recomendo😉",,,1.744.264.GP,0,,,,,,
2022-06-25T12:41:35.624Z,5,5,,"Melhor app que já vi na vida. Maravilhoso. Uso ele a 2 anos, já troquei de celular e nunca perdi os dados. Muito bom.",,,1.744.264.GP,0,,,,,,
2022-06-25T18:01:59.220Z,5,5,,"Excelente aplicativo, uso a 4 anos e tenho os melhores comentários sobre ele sempre. Atende minhas necessidades e supera sempre minhas expectativas!",,,1.744.264.GP,0,,,,,,
2022-07-20T02:36:41.596Z,5,5,,"Muito bom, nunca erra as previsões, já uso a bastante tempo e sempre foi maravilhoso pra mim.",,,1.744.264.GP,1,vaf_never_display_visually_bad,3,vaf_phase1_tracking_workouts,2,vaf_never_display_meet_expectations,1
2022-08-26T09:22:06.591Z,5,5,,Esse é o melhor aplicativo de todos me ajuda muito por ele eu consigui saber o dia certo da minha menstruação e não ficar perdida na minha ovolucao com ele eu consigui engravidar depois de 7 anos usando o aplicativo muito obrigada,,,1.744.264.GP,0,,,,,,
2022-08-12T10:05:23.561Z,5,5,,"Aplicativo excelente , prático e útil. Costuma sempre acerta nas datas !!",,,1.744.264.GP,1,vaf_phase1_setting_goals,2,vaf_never_display_positive_impact,1,vaf_never_display_deceptive_ads,2
2022-08-20T11:31:45.953Z,5,5,,E bom só que estou aprendendo a usar é meio difícil é meio difícil de usar tem que se estou tentando desenvolver melhor porque ele é bem complicadinho mas é muito bom,,,1.744.264.GP,0,,,,,,
2022-08-24T21:37:59.586Z,5,5,,Adoro...me ajuda a não esquecer a data ( sou péssima pra guardar kk) me lembra de beber água e mto mais!!! Perfeito 👏😃 super recomendo 😍,,,1.744.264.GP,0,vaf_phase1_tracking_weight,1,vaf_never_display_make_you_happy,1,vaf_phase1_strength_training,3
2022-08-18T09:50:50.996Z,4,4,,"Ótimo app, agora não me perco mais nas datas. Me ajuda a organizar meu ciclo mestrual.",,,1.744.264.GP,0,vaf_phase1_voice_controls,3,vaf_phase1_gps_tracking,3,vaf_never_display_make_you_happy,1
2022-08-07T11:50:19.769Z,5,5,,"O aplicativo é realmente muito bom,gostei dele e sobre o assunto que ajudou muito porquê eu sou meio desligada em relação a ele,muito bom 👌🤩",,,1.744.264.GP,0,,,,,,
2022-06-14T11:11:21.500Z,5,5,,"Super indico, sempre avisa corretamente, lembra com 2 dias de antecedência, muito show!",,,1.744.264.GP,0,vaf_never_display_ease_of_use,,,,,
2022-08-23T13:56:32.513Z,5,5,,"App excelente, fácil de usar, interface muito bacana, muito bom. Recomendo.",,,1.744.264.GP,1,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-05T20:20:01.223Z,5,5,,"O aplicativo é muito bom, assim eu sempre estou ciente do que está acontecendo e não precisa se preocupar. Pq as vezes eu nem sei quando é a próxima menstruação mas com este aplicativo eu estou muito bem informada🥰🥰",,,1.744.264.GP,0,,,,,,
2022-08-14T23:16:44.427Z,5,5,,"Estou achando o app ótimo.. além de cuidar do meu ciclo, ainda está me auxiliando a lembrar de tomar água.",,,1.744.264.GP,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-16T19:04:08.610Z,5,5,,Óptimo para anotar e controlar tudo. E com alarmes para nos lembrar de tomar contraceptivos ou retira-los.,,,1.744.264.GP,0,,,,,,
2022-08-10T19:24:22.994Z,5,5,,"App maravilhoso nunca erra nas datas é muito certeiro simples e eficiente, melhor que todos que já usei 😍❤️❤️",,,1.744.264.GP,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-23T16:15:09.656Z,5,5,,"Gosto muito do app, principalmente por não poder tomar nenhum tipo de hormônio. Então ele sempre me ajuda a me cuidar.",,,1.744.264.GP,0,,,,,,
2022-08-27T10:14:36.879Z,5,5,,"Me ajuda muito esse calendário e super indico pra minhas amiga ,forma de organização melhor não tem",,,1.744.264.GP,0,,,,,,
2022-08-10T10:09:38.100Z,5,5,,Apps maravilhoso atende com prometido e tem as funções de bloco e entre outras funções bem úteis,,,1.744.264.GP,0,,,,,,
2022-08-08T18:20:29.675Z,5,5,,"Aplicativo maravilhoso, nunca errou nenhum dia e a menstruação sempre vem quando o aplicativo avisa!",,,1.744.264.GP,0,,,,,,
2022-08-05T16:52:19.796Z,5,5,,"App muito bom,fácil de mexer muito preciso nas datas do ciclo menstrual !!!",,,1.744.264.GP,0,,,,,,
2022-08-17T21:05:43.910Z,5,5,,"Acho muito prático, principalmente eu que tenho dificuldade em gravar as datas .",,,1.744.264.GP,0,,,,,,
2022-08-10T15:38:52.863Z,5,5,,"Esse app apesar de está sem o ciclo normal, devido ter parado minha injecção trimestral, mais te me ajudado muitooo .",,,1.744.264.GP,0,,,,,,
2022-08-20T13:26:07.418Z,5,5,,Aplicativo prático e simples de usar. Funciona perfeitamente!,,,1.744.264.GP,0,vaf_phase1_strength_training,3,vaf_never_display_app_description,1,,
2022-08-16T01:29:39.236Z,5,5,,"Muito fácil de utilizar, e com informações precisas. Gostei! Nota 10.",,,1.744.264.GP,0,,,,,,
2022-08-03T10:01:11.147Z,5,5,,Gosto do app pois é fácil prático e segue certinho meu ciclo sem falhar.,,,1.744.264.GP,0,,,,,,
2022-08-11T19:12:06.327Z,5,5,,Adoro! Me mantém totalmente atualizada e monitorada qto à meus ciclos.,,,1.744.264.GP,0,,,,,,
2022-08-24T16:35:50.390Z,5,5,,"Há muito bom esse app Eu era muito perdida no meu período, depois que baixei minha vida mudou sempre sei o dia certo que minha mentação vai descer",,,1.744.264.GP,0,,,,,,
2022-08-10T01:13:39.770Z,5,5,,Fácil e prático. Adorei os alertas!!!,,,1.744.264.GP,0,,,,,,
2022-08-18T18:47:25.414Z,5,5,,"Tinha um outro, mais esse é mto melhor e tem mais opções para anotar ás reações, humor e outros sinais e sintomas.",,,1.744.264.GP,0,,,,,,
2022-08-04T00:54:10.984Z,5,5,,"O app é simplesmente maravilhoso, é meu companheiro nas consultas e no meu dia a dia, super recomendo",,,1.744.264.GP,0,,,,,,
2022-08-10T00:20:20.642Z,5,5,,"App ótimo uso a mais de 6 anos ,perfeito com atualizações muito boas",,,1.744.264.GP,0,,,,,,
2022-08-16T17:29:37.693Z,5,5,,"Maravilhoso ! Conseguir organizar minha rotina menstrual e cuidados com o corpo e pele, amei o APP, parabéns.",,,1.744.264.GP,0,,,,,,
2022-08-22T11:27:33.454Z,5,5,,Excelente aplicativo. Fácil de usar e muito preciso .,,,1.744.264.GP,0,,,,,,
2022-08-22T14:18:03.210Z,5,5,,"Excelente app, muito completo de fácil acesso.",,,1.744.264.GP,0,,,,,,
2022-08-08T18:31:12.524Z,5,5,,Adoro esse app muito preciso não trava simples o melhor app de agenda de ciclo na Oi vivo mais sem,,,1.744.264.GP,0,,,,,,
2022-08-22T02:30:18.413Z,5,5,,"Muito bom, bem fácil de mexer e acerta bem as datas",,,1.744.264.GP,0,,,,,,
2022-08-09T11:47:52.661Z,5,5,,App maravilhoso uso a mais de 4 anos e nunca errou nas previsões.,,,1.744.264.GP,0,,,,,,
2022-08-25T02:10:47.567Z,5,5,,"O aplicativo é ótimo, muito organizado e eficiente, eu amo!! 💗",,,1.744.264.GP,0,,,,,,
2022-08-11T13:57:43.257Z,5,5,,Eu acho um dos melhores pelo menos comigo não deu erro. Muito bom esse app gostei bastante,,,1.744.264.GP,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-23T23:38:42.690Z,5,5,,Adoro o app. Uso a muito tempo e sempre estou atualizada no que necessito. Muito bom.,,,1.744.264.GP,0,,,,,,
2022-07-25T20:50:23.464Z,5,5,,"Dou 5 estrelinhas, porque o app me ajudou muito quando eu tava tentando engravidar. Deu tudo certo.",,,1.744.264.GP,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-06-24T23:45:01.595Z,5,5,,Gosto demais do aplicativo. Me atende perfeitamente e foi o único que me ajudou a me programar para os meus ciclos!,,,1.744.264.GP,0,,,,,,
2022-07-18T18:10:25.164Z,5,5,,"Ótimo app, ajuda muito a ver sobre o controle mensal da menstruação e coisas mais.",,,1.744.264.GP,0,vaf_phase1_offline_logging,1,vaf_phase1_smart_scales,1,vaf_phase1_track_fitness_activities,1
2022-07-29T14:14:29.920Z,5,5,,"O app é fácil de usar, prático e útil para anotar o ciclo mesntrual.",,,1.744.264.GP,0,,,,,,
2022-07-24T23:00:18.879Z,5,5,,"Uso esse app desde 2016 e acho ele perfeito e muito eficaz,sempre funciona direitinho.",,,1.744.264.GP,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-24T03:20:36.886Z,5,5,,Adoro esse aplicativo... criativo e bem fácil manuseio.. uso mais de 4anos..,,,1.744.264.GP,0,,,,,,
2022-08-07T07:17:48.503Z,4,4,,Para que fique perfeito só falta acrescentar as fases da Lua. #ficaadica,,,1.744.264.GP,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-11T21:52:31.853Z,5,5,,"App perfeito, muito completo. Uso a anos o melhor q já tive.",,,1.744.264.GP,0,,,,,,
2022-07-14T13:49:58.866Z,5,5,,"Muito fácil de utilizar, super útil para nos ajudar a compreender melhor o nosso corpo, estou muito satisfeita 🥰❤",,,1.744.264.GP,0,vaf_phase1_track_fitness_activities,2,vaf_phase1_offline_viewing,2,vaf_phase1_smartwatch_support,2
2022-08-03T00:48:40.377Z,5,5,,"App simples e fácil de mexer, além de me ajudar muito.",,,1.744.264.GP,0,,,,,,
2022-08-14T04:11:01.224Z,5,5,,Estou gostando muito do app pq tem a tabelinha e várias estatísticas e fóruns,,,1.744.264.GP,0,vaf_period_tracking,1,,,,
2022-08-08T02:35:19.303Z,5,5,,Melhor de todos! Super fácil e completo.,,,1.744.264.GP,0,,,,,,
2022-08-20T12:45:04.123Z,5,5,,"Um app que não falha, você só precisa está atenta ao seu ciclo para as anotações.",,,1.744.264.GP,0,,,,,,
2022-07-07T01:39:56.617Z,5,5,,"Amo esse aplicativo si souber usar ele certinho ajuda muitas mulheres que não conhecem seu ciclo , minha M sempre vem na data marcada , sem conta a ovulaçao quando consigui meu positivo foi através dele ❤",,,1.744.264.GP,0,,,,,,
