date,score,scoreText,title,text,replyDate,replyText,version,thumbsUp,criterias/0/criteria,criterias/0/rating,criterias/1/criteria,criterias/1/rating,criterias/2/criteria,criterias/2/rating
2022-08-10T03:29:26.544Z,4,4,,"super bom, pena que sai automaticamente do app quando esta em uso...",,,8.18.0,0,,,,,,
2022-08-14T22:47:17.469Z,5,5,,"Muito Útil,passei a conhecer meu corpo e enteder cada fase. Super índico",,,8.18.0,0,,,,,,
2022-08-10T00:34:52.685Z,4,4,,"muito bom, mas as vezes dá uma travada",,,8.18.0,0,vaf_never_display_easy_to_use,1,vaf_phase1_cardio_training,1,vaf_phase1_period_tracking,1
2022-08-29T12:48:23.446Z,5,5,,"O app é ótimo já uso a um tempinho e nunca errou,mais eu tenho uma dúvida, pq o app marca 5 dias de menstruação e não 7 dias?",,,8.18.0,0,,,,,,
2022-08-11T00:53:24.824Z,5,5,,"Bom app, informa dados realísticos e precisos",,,8.18.0,0,,,,,,
2022-08-12T23:34:30.769Z,5,5,,Ajuda muito no controle do ciclo.,,,8.18.0,0,,,,,,
2022-08-14T15:23:45.399Z,5,5,,muito o bom o app ajuda muito a manitora o ciclo menstrual,,,8.18.0,0,,,,,,
2022-08-12T02:54:50.670Z,1,1,,Tem muita publicidade.,2022-08-18T13:11:31.283Z,"Olá, Engrácia! Lamentamos que a promoção do Flo Premium tenha incomodado você. Trabalhamos muito no desenvolvimento do nosso produto para que ele seja útil na sua jornada diária rumo à saúde. Adoraríamos que você experimentasse o Flo Premium, mas saiba que valorizamos todos os nossos usuários, sejam da versão grátis ou assinantes. Equipe do Flo",8.18.0,0,vaf_phase1_importing_recipes,3,vaf_phase1_period_tracking,1,vaf_never_display_visually_bad,2
2022-08-11T14:24:43.569Z,5,5,,por que tem como eu atualizar deretinho sobre meu mês mestrual e saber momento exato por em prática para tentar um bb ovulação,,,8.18.0,0,,,,,,
2022-08-21T22:52:28.320Z,5,5,,Excelente muito bom da dicas e avaliações diarias,,,8.18.0,0,,,,,,
2022-08-24T03:02:40.812Z,2,2,,"Ele e muito bom, só que muitas coisas nele tem que ser assinante.",2022-08-24T11:29:25.434Z,"Olá, Adriana! Entendemos seu descontentamento porque alguns recursos estão só no Flo Premium. Com esse plano, garantimos os fundos necessários para desenvolver e melhorar o app, enquanto o acompanhamento básico do ciclo continua gratuito. Queremos ouvir seus comentários: envie um e-mail para support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-15T01:39:27.742Z,4,4,,interessante acompanhar o nosso ciclo menstrual..,,,8.18.0,0,,,,,,
2022-08-25T12:28:40.974Z,5,5,,"Estou amando, tem me ajudado a me entender. Estou satisfeita e recomendo!! :)",,,8.18.0,0,,,,,,
2022-08-16T10:57:23.389Z,5,5,,"Atende minhas necessidades, super prático e informativo",,,8.18.0,0,,,,,,
2022-08-30T03:05:45.920Z,5,5,,"Ótimo, um ótimo aplicativo se vc é uma daquelas pessoas que esquece o dia",,,8.18.0,0,vaf_phase1_leaderboards,3,vaf_phase1_3rd_party_music,3,vaf_phase1_voice_coach,3
2022-08-25T02:16:17.820Z,5,5,,ainda não estou entendendo muito o APP mas o que deu pra entender eu gostei muito,,,8.18.0,0,,,,,,
2022-08-26T17:48:34.151Z,5,5,,"excelente aplicativo, marca certinho o dia do meu ciclo !!",,,8.18.0,0,,,,,,
2022-08-13T15:02:01.511Z,5,5,,Muito útil...sempre sei o dia agora e ainda tem outra informações sobre meu ciclo,,,8.18.0,0,vaf_setting_goals,1,,,,
2022-08-29T16:53:48.578Z,5,5,,"Melhor aplicativo que já instalei na minha vida, sabe melhor do meu ciclo do que eu mesma. Fora as dicas maravilhosas q sempre nos trás",,,8.18.0,0,vaf_phase1_setting_goals,1,vaf_phase1_offline_logging,1,vaf_never_display_spend_more_time,3
2022-08-16T15:39:23.933Z,5,5,,muito útil e prático,2022-08-16T16:34:42.268Z,"Olá, Agradecemos por suas palavras gentis! Ficamos felizes em saber que você gosta de usar o Flo. Trabalhamos ao máximo para criar novos recursos e sempre nos esforçamos para melhorar as funcionalidades atuais. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-28T17:37:41.290Z,4,4,,É bom mas precisa mais da sensibilidade,,,8.18.0,0,vaf_never_display_ease_of_use,,,,,
2022-08-22T14:20:20.986Z,5,5,,maravilhoso pra quem tá tentando engravidar❤️amei,,,8.18.0,0,,,,,,
2022-08-16T00:33:33.550Z,5,5,,"muito bom para marcar o suclo menstrual, estou usando e estou gostando do app, obrigada por criarem esse app❤🙌",,,8.18.0,0,,,,,,
2022-08-09T15:46:26.783Z,5,5,,"Perfeito, funciona direitinho comigo, como tenho TPM consigo me policiar mais nos meus sintomas. Parabéns a equipe que programou o App.",,,8.18.0,0,,,,,,
2022-08-26T14:04:54.106Z,5,5,,"e mto bom, ele avisa quando vem e quando acaba, 0% de defeitos",,,8.18.0,0,,,,,,
2022-08-23T02:15:25.890Z,5,5,,Muito assertivo e facil de usar,,,8.18.0,0,,,,,,
2022-08-25T01:43:22.863Z,4,4,,É um bom aplicativo para fazer o controle ciclo,,,8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-29T14:54:53.509Z,2,2,,Gosto muito desse app pena que agora tudo está Premium,2022-08-31T09:02:49.531Z,"Olá, Carla! Entendemos seu descontentamento porque alguns recursos estão só no Flo Premium. Com esse plano, garantimos os fundos necessários para desenvolver e melhorar o app, enquanto o acompanhamento básico do ciclo continua gratuito. Queremos ouvir seus comentários: envie um e-mail para support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-19T12:48:34.522Z,4,4,,"atende o que eu preciso, fácil manuseio! 🥰",,,8.18.0,0,,,,,,
2022-08-27T00:25:14.878Z,2,2,,estou dando apenas duas estrelas pq meu ciclo não tá dando certo neste aplicativo,2022-08-31T12:54:04.980Z,"Olá! Sentimos muito por isso. Queremos muito ajudar, mas precisamos do seu identificador no aplicativo para descobrir o motivo do problema e fornecer uma solução. Entre em contato conosco pelo aplicativo (Menu - Contatar suporte), e retornaremos com mais detalhes da sua solicitação. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-27T01:14:15.621Z,5,5,,"Um aplicativo essencial, maravilhoso.",2022-08-27T01:39:57.332Z,"Olá, Agradecemos seus belos comentários. Ficamos sempre muito felizes quando nossas usuárias elogiam o Flo, então continue assim! Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-20T21:37:25.599Z,5,5,,Um aplicativo muito útil e maravilhoso,,,8.18.0,0,,,,,,
2022-08-13T14:51:42.121Z,5,5,,só é ruim pq eles fala um mês grátis mas ñ vai,,,8.18.0,0,,,,,,
2022-08-12T08:16:51.800Z,5,5,,É um ótimo aplicativo adorei me ajudou muito a conhecer o meu corpo,,,8.18.0,0,vaf_setting_goals,1,,,,
2022-08-14T03:43:14.740Z,1,1,,Era bom agora o app todinho é Premium o que nus leva a não ter ele,2022-08-19T14:08:42.150Z,"Olá, Cristiane! Entendemos seu descontentamento porque alguns recursos estão só no Flo Premium. Com esse plano, garantimos os fundos necessários para desenvolver e melhorar o app, enquanto o acompanhamento básico do ciclo continua gratuito. Queremos ouvir seus comentários: envie um e-mail para support@flo.health. Atenciosamente, Equipe do Flo",8.18.0,0,,,,,,
2022-08-15T19:24:02.833Z,5,5,,"Ótimo aplicativo, ele está sempre certo!",,,8.18.0,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-16T12:03:36.187Z,5,5,,Excelente aplicativo. Acompanho meu ciclo direitinho ☺️,,,8.18.0,0,,,,,,
2022-08-19T14:30:48.132Z,5,5,,esse aplicativo é muito bom estou amando indico se medo de errar ❤️,,,8.18.0,0,,,,,,
2022-08-12T15:59:25.150Z,4,4,,nota 10 o melhor to aprendendo ainda a mwxwr6,,,8.18.0,0,,,,,,
2022-08-27T04:39:54.960Z,5,5,,Esse app meagodo muito gente e serio eu amei esse app ajuda muito gente 🌸😍,,,8.18.0,0,,,,,,
2022-08-25T13:31:28.274Z,5,5,,"perfeito, eu nao sabia que precisava desse app, ate usa-lo",,,8.18.0,0,,,,,,
2022-08-12T19:20:49.681Z,4,4,,gostei demais fácil de usar,,,8.18.0,0,,,,,,
2022-08-24T10:00:12.172Z,5,5,,"Bem completo, incluindo as dicas.",,,8.18.0,0,,,,,,
2022-08-19T02:20:17.573Z,5,5,,"muito completo, adorei! 🥰",2022-08-19T04:52:48.467Z,"Olá, Agradecemos por suas palavras gentis! Ficamos felizes em saber que você gosta de usar o Flo. Trabalhamos ao máximo para criar novos recursos e sempre nos esforçamos para melhorar as funcionalidades atuais. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-22T20:31:51.300Z,5,5,,"muito bem organizado, amei 🤍",,,8.18.0,0,,,,,,
2022-08-17T13:09:21.347Z,5,5,,"Tem me ajudado Muito, não só a conhecer meu corpo como a me organizar diante as realidades hormonais",,,8.18.0,0,,,,,,
2022-08-18T18:33:44.614Z,4,4,,Muito bom! cumpre com a proposta.,,,8.18.0,0,,,,,,
2022-08-18T00:09:48.459Z,5,5,,Útil para ter controle do ciclo menstrual,,,8.18.0,0,,,,,,
2022-08-24T14:41:40.394Z,5,5,,"ótimo aplicativo, eu gosto muito e recomendo.",,,8.18.0,0,,,,,,
2022-08-24T10:09:00.130Z,5,5,,"aplicativo maravilhoso, não falha , otimo amo usar ele",,,8.18.0,0,,,,,,
2022-08-26T15:10:36.278Z,5,5,,"app incrível, n sei mais viver sem ele",,,8.18.0,0,,,,,,
2022-08-21T17:34:41.628Z,5,5,,Já tenho o app desde 2019 e é perfeito,,,8.18.0,0,,,,,,
2022-08-27T00:04:01.477Z,5,5,,"Muito bom, uso desde a minha primeira menstruação.",,,8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-26T14:06:33.333Z,5,5,,Amo esse app. Ele facilita a vida das mulheres.,,,8.18.0,0,,,,,,
2022-08-23T00:49:15.570Z,3,3,,coisas como identificar um ABUSO NÃO DEVERIAM SER PAGOS.,,,8.18.0,0,,,,,,
2022-08-22T17:50:11.500Z,5,5,,"estou amando, por conta de minha menstruação e irregular",,,8.18.0,0,,,,,,
2022-08-16T14:31:14.198Z,5,5,,"Excelente app, eu amo!!!",,,8.18.0,0,,,,,,
2022-08-26T15:16:03.357Z,5,5,,"Ótimo, tem me ajudado muito!",,,8.18.0,0,,,,,,
2022-08-14T23:25:30.619Z,5,5,,até o momento está muito bom🙂 to gostando❤,,,8.18.0,0,,,,,,
2022-08-27T19:30:16.627Z,5,5,,Super amei bate certinho quando vem minha menstruação e ovulação,,,8.18.0,0,,,,,,
2022-08-27T14:08:09.847Z,5,5,,Eu amo muito o app. Recomendo!,,,8.18.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-15T18:13:49.290Z,5,5,,Amo esse app. É perfeito!,,,8.18.0,0,,,,,,
2022-08-22T15:08:14.452Z,5,5,,eu amo esse aplicativo e muito bom,,,8.18.0,0,,,,,,
2022-08-12T22:44:54.315Z,5,5,,esse aplicativo está me ajudando muito amei,,,8.18.0,0,,,,,,
2022-08-24T16:55:04.824Z,5,5,,Ótimo App sempre acerta o meu ciclo👏👏👏,,,8.18.0,0,,,,,,
2022-08-23T11:43:03.502Z,4,4,,me conhecendo melhor com esse aplicativo....muito bom,,,8.18.0,0,,,,,,
2022-08-17T20:54:39.612Z,5,5,,Muito bom esse aplicativo!!! ❤️,,,8.18.0,0,,,,,,
2022-08-26T13:56:04.410Z,5,5,,Excelente é pouco.,,,8.18.0,0,,,,,,
2022-08-22T23:29:09.721Z,5,5,,Esse aplicativo é ótimo.,2022-08-23T05:22:13.429Z,"Olá, Agradecemos por compartilhar sua experiência positiva! Seus comentários são muito valiosos para nós. Estamos constantemente trabalhando para melhorar o Flo e deixá-lo cada vez mais interessante e útil para você. Atenciosamente, Equipe de Suporte do Flo",8.18.0,0,,,,,,
2022-08-26T13:39:52.340Z,5,5,,foi um dos melhores aplicativo que eu já usei até agr,,,8.18.0,0,,,,,,
2022-08-23T22:56:43.917Z,5,5,,Tem me ajudado muito a monitorar meu ciclo.,,,8.18.0,0,,,,,,
2022-08-23T09:32:07.861Z,4,4,,"O app é bom eu amei,ele nunca erra 🥰🥰",,,8.18.0,0,,,,,,
