date,score,scoreText,title,text,replyDate,replyText,version,thumbsUp,criterias/0/criteria,criterias/0/rating,criterias/1/criteria,criterias/1/rating,criterias/2/criteria,criterias/2/rating
2022-08-23T16:56:26.632Z,5,5,,Um ótimo app pra quem tem a menstruação regulada eu tenho a minha desregulada mas serve pra lembrar da última menstruação,,,70.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-27T01:50:59.607Z,5,5,,Melhor app da vida! 26/08/2022: continua sendo o melhor app da vida.,,,70.0,0,vaf_never_display_make_you_happy,1,,,,
2022-08-13T19:58:43.999Z,5,5,,Excelente aplicativo. Uso há 4 anos e amo muito. ❤️,,,70.0,0,vaf_phase1_offline_logging,1,vaf_never_display_disruptive_ads,2,vaf_never_display_easy_to_use,1
2022-08-07T19:45:53.364Z,5,5,,"Muito bom, desde quando comecei a usar, tem ajudado muito a entender o meu ciclo",,,70.0,0,,,,,,
2022-08-21T23:32:52.939Z,5,5,,"App muito bom, vem me ajudando a conhecer mais meu ciclo menstrual.",,,70.0,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-08-08T13:48:34.727Z,5,5,,É um aplicativo q me acompanha desde muito tempo. Excelente.,,,70.0,0,,,,,,
2022-08-15T10:30:41.418Z,5,5,,Muito bom para monitoramento.,,,70.0,0,,,,,,
2022-08-23T03:15:59.564Z,5,5,,Melhor app para monitorar seu ciclo,,,70.0,0,,,,,,
2022-08-17T15:03:32.123Z,5,5,,"Melhor app da categoria, uso à anos e recomendo!",,,70.0,0,vaf_phase1_offline_logging,1,vaf_phase1_tracking_workouts,2,vaf_phase1_workout_diary,2
2022-08-23T15:46:29.430Z,5,5,,Melhor app para controle do ciclo menstrual que eu já vi !,,,70.0,0,,,,,,
2022-08-24T19:43:43.746Z,5,5,,Melhor aplicativo para monitorar ciclo menstrual,,,70.0,0,,,,,,
2022-07-19T16:26:50.949Z,5,5,,Tenho o app a quase 4 anos é sempre foi certo com oq mostrava.,,,70.0,0,vaf_phase1_period_tracking,1,vaf_never_display_app_description,1,vaf_never_display_visually_good,1
2022-07-19T11:48:27.945Z,5,5,,Ótimo app te ajuda muito de várias formas,,,70.0,0,,,,,,
2022-07-17T13:46:06.491Z,5,5,,amo este aplicativo 😍 ele me ajuda demais a entender e acompanhar o meu ciclo!,,,70.0,0,vaf_never_display_ads_experience,,vaf_never_display_ease_of_use,,,
2022-07-25T16:18:23.794Z,5,5,,"App maravilhoso, me ajuda demais a acompanhar meu ciclo",,,70.0,0,,,,,,
2022-07-30T09:55:58.360Z,5,5,,Melhor aplicativo para o ciclo menstrual,,,70.0,0,,,,,,
2022-07-30T14:11:17.551Z,5,5,,Eu gosto bastante. Graças a ele consigo acompanhar meu ciclo.,,,70.0,0,,,,,,
2022-08-01T20:36:37.612Z,5,5,,Perfeito para monitorar o ciclo,,,70.0,0,,,,,,
2022-07-22T05:10:17.142Z,5,5,,"Nada a reclamar ,sempre me ajudando mesmo na forma gratuita de utilizar.",,,70.0,0,vaf_phase1_real_time_following,3,vaf_never_display_visually_good,3,vaf_phase1_leaderboards,3
2022-08-07T11:55:40.121Z,4,4,,"Amei mt o app,só não dei 5 estrelas pois não consigo usar sem net :(",2022-08-10T15:02:11.515Z,"Olá, agradecemos o contato. O feedback dos nossos utilizadores é muito importante para nós. Algumas funcionalidades ficam indisponíveis em modo offline no Clue. Para que possamos entender melhor o problema e ajudar-te, aconselhamos que nos escrevas diretamente através de support.helloclue.com/hc/pt. Atenciosamente, Clue.",70.0,0,,,,,,
2022-07-27T21:00:53.723Z,5,5,,Gosto muito e me ajuda no comtrole da tpm,,,70.0,0,vaf_phase1_lockscreen_display,3,vaf_phase1_tracking_weight,3,vaf_never_display_disruptive_ads,2
2022-07-19T19:01:30.562Z,5,5,,Amo o Clue...me ajuda a guardar e anotar sintomas e monitoramento do meu ciclo!!,,,70.0,0,,,,,,
2022-08-09T18:51:37.311Z,5,5,,"App perfeito, estou amando.",,,70.0,0,vaf_never_display_difficult_to_use,2,vaf_phase1_track_fitness_activities,1,vaf_phase1_guide_exercise,1
2022-07-28T11:10:18.468Z,5,5,,"Gosto muito desse aplicativo,me ajuda muito.",,,70.0,0,,,,,,
2022-07-29T01:55:12.811Z,5,5,,App perfeito! Uso há anos👏🏼👏🏼👏🏼,,,70.0,0,vaf_never_display_content_language,1,vaf_phase1_tracking_weight,3,,
2022-08-17T00:13:54.970Z,5,5,,Comecei a poucos meses muito bom!!!,,,70.0,0,,,,,,
2022-07-20T22:10:18.140Z,5,5,,"Melhor app da minha vida, há mais de 3 anos usando.",,,70.0,0,vaf_phase1_training_community,1,,,,
2022-07-19T01:20:38.831Z,5,5,,Tá sendo muito útil e maravilhoso,,,70.0,0,,,,,,
2022-08-03T02:13:39.641Z,5,5,,"Muito bom, uso o app a anos já, recomendo!",,,70.0,0,,,,,,
2022-07-21T21:09:00.401Z,5,5,,Meu app favorito pra acompanhar. Bem completo,,,70.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-08T21:02:41.199Z,5,5,,Melhor aplicativo para controle,,,70.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-27T01:53:01.931Z,5,5,,É um aplicativo que me ajuda a entender claramente o meu ciclo.,,,70.0,0,vaf_never_display_visually_bad,2,vaf_never_display_disruptive_ads,2,vaf_never_display_difficult_to_use,2
2022-08-10T10:26:43.904Z,5,5,,Ótimo aplicativo na versão gratuita,,,70.0,0,,,,,,
2022-08-16T19:51:37.369Z,5,5,,"Maravilhoso,já tenho o app faz alguns anos!",,,70.0,0,,,,,,
2022-08-02T21:50:48.239Z,5,5,,"App perfeito, amei 😍",,,70.0,0,,,,,,
2022-08-10T02:12:40.115Z,5,5,,"Tenho a alguns anos, nunca deu problema",,,70.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-12T01:43:43.904Z,5,5,,"Muito bom, meu companheiro de anos!!",,,70.0,0,,,,,,
2022-08-09T19:43:30.950Z,1,1,,App apoia o aborto ! Pessimo,,,70.0,1,,,,,,
2022-08-19T00:31:31.371Z,5,5,,"muito bom, me ajuda bastante",,,70.0,0,,,,,,
2022-08-15T01:31:20.190Z,5,5,,Muito bom o app!,,,70.0,0,,,,,,
2022-08-16T18:01:07.508Z,5,5,,Muito bom e útil,,,70.0,0,vaf_phase1_period_tracking,1,vaf_phase1_workout_diary,2,vaf_never_display_spend_more_time,3
2022-08-11T16:12:16.242Z,5,5,,"App ótimo, uso muito",,,70.0,0,,,,,,
2022-08-02T11:58:34.289Z,5,5,,Muito bom podem baixar,,,70.0,0,,,,,,
2022-08-26T02:41:19.733Z,5,5,,"Muito bom, excelente",,,70.0,0,,,,,,
2022-07-23T02:36:45.354Z,5,5,,Melhor do mundo não tem igual ao clue!!!!!,,,70.0,0,vaf_phase1_smartwatch_support,2,vaf_never_display_make_you_happy,1,vaf_phase1_voice_coach,2
2022-08-18T19:33:41.185Z,5,5,,MUUITO BOM precisava desse app,,,70.0,0,,,,,,
2022-07-25T01:39:56.727Z,5,5,,"Eu adoro, me ajuda muito. Uso sempre.",,,70.0,0,,,,,,
2022-07-30T02:07:00.931Z,5,5,,O aplicativo é muito bom mesmo gostei muito.😉,,,70.0,0,,,,,,
2022-07-14T21:18:51.260Z,5,5,,ESSE APP É MARAVILHOSO!!!!SUBARASHI ME SEGUE:@123LCCS (INSTAGRAM),,,70.0,0,,,,,,
2022-07-18T14:01:04.122Z,5,5,,Muito bom! Prático e fácil,,,70.0,0,,,,,,
2022-07-26T21:12:23.356Z,5,5,,Maravilhoso e ajuda bastante,,,70.0,0,,,,,,
2022-07-18T16:08:05.157Z,5,5,,App maravilhoso super indico,,,70.0,0,,,,,,
2022-07-27T20:39:22.350Z,5,5,,Ele é ótimo nenhum defeito,,,70.0,0,,,,,,
2022-07-25T02:21:25.402Z,5,5,,"ótimo, me ajudou muito",,,70.0,0,,,,,,
2022-07-26T22:52:15.308Z,5,5,,Ótimo super inteligente,,,70.0,0,,,,,,
2022-08-23T23:03:34.329Z,5,5,,Ele é bem acertivo,,,70.0,0,,,,,,
2022-08-12T12:36:01.448Z,5,5,,Tens Me Ajudado Muito e E Bem Fácil Monitorar Gst De Mais Desse App E Olha Q Foi Meu NamoradoQ Me Indicou,,,70.0,0,,,,,,
2022-08-19T23:01:36.895Z,5,5,,Esta me ajudando muito 👏👏,,,70.0,0,vaf_never_display_ease_of_use,,vaf_never_display_ads_experience,,,
2022-08-17T17:55:23.156Z,5,5,,Amei 💖 O melhor calendário menstrual do mundo 💟 Nota 1.000,,,70.0,0,vaf_phase1_voice_controls,2,vaf_never_display_negative_ads_impact,2,vaf_phase1_cardio_training,2
2022-08-05T18:12:36.598Z,5,5,,Ele tá me ajudando muito,,,70.0,0,,,,,,
2022-08-07T23:34:15.665Z,5,5,,Amei o aplicativo e otimo❤,,,70.0,0,,,,,,
2022-07-20T22:14:51.460Z,5,5,,Eu amei muito eficiente,,,70.0,0,,,,,,
2022-07-31T11:12:36.106Z,5,5,,App muito bom,,,70.0,0,,,,,,
